record_id,booking_date,day_of_week,month,area,latitude,longitude,service,base_price,booking_amount,provider_id,experience_years,provider_rating,verification_status,provider_available_hours,status,request_count,completed_requests,cancelled_requests,available_workers,service_popularity_index,is_weekend,season,data_source
URB26-02511,2026-04-21,1,4,Shalimar Bagh,28.7175,77.1506,Cleaner,484,515,DEL-P0051,4,4.2,Pending,9,Completed,4,4,0,1,96.19,0,Summer,Enriched_Delhi_Demand_2026
URB26-02512,2026-04-21,1,4,Shalimar Bagh,28.7175,77.1506,Painter,1004,1130,DEL-P0051,4,4.8,Verified,8,Completed,0,0,0,1,96.76,0,Summer,Enriched_Delhi_Demand_2026
URB26-02513,2026-04-21,1,4,Uttam Nagar,28.624,77.065,Electrician,311,351,DEL-P0024,5,4.6,Verified,7,Completed,5,5,0,3,96.1,0,Summer,Enriched_Delhi_Demand_2026
URB26-02514,2026-04-21,1,4,Uttam Nagar,28.624,77.065,Plumber,397,413,DEL-P0015,5,4.4,Verified,8,Completed,1,1,0,2,95.78,0,Summer,Enriched_Delhi_Demand_2026
URB26-02515,2026-04-21,1,4,Uttam Nagar,28.624,77.065,Carpenter,526,578,DEL-P0008,4,4.5,Verified,9,Partially Completed,1,1,0,2,101.24,0,Summer,Enriched_Delhi_Demand_2026
URB26-02516,2026-04-21,1,4,Uttam Nagar,28.624,77.065,Gardener,357,388,DEL-P0001,5,4.6,Pending,9,Completed,1,1,0,2,72.27,0,Summer,Enriched_Delhi_Demand_2026
URB26-02517,2026-04-21,1,4,Uttam Nagar,28.624,77.065,AC Repair,755,872,DEL-P0015,7,4.5,Verified,9,Completed,4,4,0,3,98.13,0,Summer,Enriched_Delhi_Demand_2026
URB26-02518,2026-04-21,1,4,Uttam Nagar,28.624,77.065,Appliance Repair,857,896,DEL-P0012,6,4.6,Pending,12,Cancelled,2,0,2,3,104.2,0,Summer,Enriched_Delhi_Demand_2026
URB26-02519,2026-04-21,1,4,Uttam Nagar,28.624,77.065,Cleaner,478,489,DEL-P0046,5,4.4,Verified,9,Completed,5,5,0,2,88.33,0,Summer,Enriched_Delhi_Demand_2026
URB26-02520,2026-04-21,1,4,Uttam Nagar,28.624,77.065,Painter,968,1115,DEL-P0012,4,4.4,Pending,8,Completed,1,1,0,3,91.68,0,Summer,Enriched_Delhi_Demand_2026
URB26-02521,2026-04-22,2,4,Burari,28.758,77.1945,Electrician,318,337,DEL-P0031,4,4.7,Verified,8,Completed,5,5,0,1,96.28,0,Summer,Enriched_Delhi_Demand_2026
URB26-02522,2026-04-22,2,4,Burari,28.758,77.1945,Plumber,421,443,DEL-P0004,4,4.7,Verified,10,Completed,7,7,0,2,98.53,0,Summer,Enriched_Delhi_Demand_2026
URB26-02523,2026-04-22,2,4,Burari,28.758,77.1945,Carpenter,521,565,DEL-P0056,3,4.8,Pending,9,Completed,3,3,0,2,89.83,0,Summer,Enriched_Delhi_Demand_2026
URB26-02524,2026-04-22,2,4,Burari,28.758,77.1945,Gardener,365,386,DEL-P0054,4,4.5,Pending,7,Completed,0,0,0,1,68.25,0,Summer,Enriched_Delhi_Demand_2026
URB26-02525,2026-04-22,2,4,Burari,28.758,77.1945,AC Repair,742,814,DEL-P0047,4,4.5,Pending,9,Completed,0,0,0,1,92.54,0,Summer,Enriched_Delhi_Demand_2026
URB26-02526,2026-04-22,2,4,Burari,28.758,77.1945,Appliance Repair,857,926,DEL-P0036,6,4.8,Verified,10,Partially Completed,1,1,0,2,98.84,0,Summer,Enriched_Delhi_Demand_2026
URB26-02527,2026-04-22,2,4,Burari,28.758,77.1945,Cleaner,521,532,DEL-P0031,5,4.2,Verified,9,Completed,3,3,0,3,86.25,0,Summer,Enriched_Delhi_Demand_2026
URB26-02528,2026-04-22,2,4,Burari,28.758,77.1945,Painter,1013,1063,DEL-P0004,5,4.6,Verified,10,Completed,0,0,0,1,95.9,0,Summer,Enriched_Delhi_Demand_2026
URB26-02529,2026-04-22,2,4,Dwarka,28.5921,77.046,Electrician,289,305,DEL-P0030,4,4.5,Verified,8,Completed,7,7,0,3,93.62,0,Summer,Enriched_Delhi_Demand_2026
URB26-02530,2026-04-22,2,4,Dwarka,28.5921,77.046,Plumber,380,410,DEL-P0039,3,4.3,Verified,8,Completed,2,2,0,2,95.27,0,Summer,Enriched_Delhi_Demand_2026
URB26-02531,2026-04-22,2,4,Dwarka,28.5921,77.046,Carpenter,496,524,DEL-P0007,5,4.7,Pending,9,Completed,1,1,0,2,97.57,0,Summer,Enriched_Delhi_Demand_2026
URB26-02532,2026-04-22,2,4,Dwarka,28.5921,77.046,Gardener,367,406,DEL-P0050,3,4.4,Pending,8,Completed,1,1,0,1,76.85,0,Summer,Enriched_Delhi_Demand_2026
URB26-02533,2026-04-22,2,4,Dwarka,28.5921,77.046,AC Repair,734,818,DEL-P0002,4,4.3,Pending,8,Completed,3,3,0,1,94.19,0,Summer,Enriched_Delhi_Demand_2026
URB26-02534,2026-04-22,2,4,Dwarka,28.5921,77.046,Appliance Repair,915,990,DEL-P0050,7,4.6,Pending,10,Completed,2,2,0,3,96.43,0,Summer,Enriched_Delhi_Demand_2026
URB26-02535,2026-04-22,2,4,Dwarka,28.5921,77.046,Cleaner,481,493,DEL-P0026,4,4.0,Pending,9,Completed,3,3,0,3,93.13,0,Summer,Enriched_Delhi_Demand_2026
URB26-02536,2026-04-22,2,4,Dwarka,28.5921,77.046,Painter,985,1049,DEL-P0045,5,4.5,Verified,10,Completed,1,1,0,3,97.27,0,Summer,Enriched_Delhi_Demand_2026
URB26-02537,2026-04-22,2,4,Janakpuri,28.6219,77.0878,Electrician,295,320,DEL-P0019,5,4.6,Pending,8,Completed,4,4,0,1,100.08,0,Summer,Enriched_Delhi_Demand_2026
URB26-02538,2026-04-22,2,4,Janakpuri,28.6219,77.0878,Plumber,387,428,DEL-P0029,6,4.7,Verified,7,Completed,2,2,0,1,94.48,0,Summer,Enriched_Delhi_Demand_2026
URB26-02539,2026-04-22,2,4,Janakpuri,28.6219,77.0878,Carpenter,512,591,DEL-P0056,3,4.4,Verified,9,Completed,2,2,0,3,92.96,0,Summer,Enriched_Delhi_Demand_2026
URB26-02540,2026-04-22,2,4,Janakpuri,28.6219,77.0878,Gardener,371,408,DEL-P0007,4,4.6,Verified,8,Completed,1,1,0,2,70.66,0,Summer,Enriched_Delhi_Demand_2026
URB26-02541,2026-04-22,2,4,Janakpuri,28.6219,77.0878,AC Repair,726,791,DEL-P0022,5,4.6,Verified,11,Completed,0,0,0,1,95.66,0,Summer,Enriched_Delhi_Demand_2026
URB26-02542,2026-04-22,2,4,Janakpuri,28.6219,77.0878,Appliance Repair,947,1044,DEL-P0020,6,4.6,Verified,10,Completed,0,0,0,2,99.23,0,Summer,Enriched_Delhi_Demand_2026
URB26-02543,2026-04-22,2,4,Janakpuri,28.6219,77.0878,Cleaner,479,552,DEL-P0011,5,4.1,Pending,8,Completed,3,3,0,3,99.53,0,Summer,Enriched_Delhi_Demand_2026
URB26-02544,2026-04-22,2,4,Janakpuri,28.6219,77.0878,Painter,986,1027,DEL-P0002,5,4.6,Verified,8,Completed,1,1,0,2,93.83,0,Summer,Enriched_Delhi_Demand_2026
URB26-02545,2026-04-22,2,4,Karol Bagh,28.6514,77.1907,Electrician,285,326,DEL-P0028,2,4.8,Verified,6,Completed,3,3,0,1,102.87,0,Summer,Enriched_Delhi_Demand_2026
URB26-02546,2026-04-22,2,4,Karol Bagh,28.6514,77.1907,Plumber,421,457,DEL-P0013,3,4.7,Verified,9,Completed,2,2,0,3,102.86,0,Summer,Enriched_Delhi_Demand_2026
URB26-02547,2026-04-22,2,4,Karol Bagh,28.6514,77.1907,Carpenter,515,569,DEL-P0026,5,4.8,Pending,8,Completed,2,2,0,3,96.78,0,Summer,Enriched_Delhi_Demand_2026
URB26-02548,2026-04-22,2,4,Karol Bagh,28.6514,77.1907,Gardener,371,422,DEL-P0005,4,4.4,Verified,8,Completed,0,0,0,1,68.34,0,Summer,Enriched_Delhi_Demand_2026
URB26-02549,2026-04-22,2,4,Karol Bagh,28.6514,77.1907,AC Repair,758,869,DEL-P0039,6,4.3,Verified,8,Completed,2,2,0,3,99.81,0,Summer,Enriched_Delhi_Demand_2026
URB26-02550,2026-04-22,2,4,Karol Bagh,28.6514,77.1907,Appliance Repair,917,1057,DEL-P0005,7,4.8,Pending,9,Completed,3,3,0,1,94.9,0,Summer,Enriched_Delhi_Demand_2026
URB26-02551,2026-04-22,2,4,Karol Bagh,28.6514,77.1907,Cleaner,477,543,DEL-P0011,6,4.2,Verified,9,Completed,2,2,0,3,87.8,0,Summer,Enriched_Delhi_Demand_2026
URB26-02552,2026-04-22,2,4,Karol Bagh,28.6514,77.1907,Painter,1046,1199,DEL-P0045,5,4.4,Verified,9,Completed,0,0,0,1,87.74,0,Summer,Enriched_Delhi_Demand_2026
URB26-02553,2026-04-22,2,4,Lajpat Nagar,28.5677,77.2433,Electrician,310,327,DEL-P0034,3,4.6,Verified,9,Completed,2,2,0,1,101.83,0,Summer,Enriched_Delhi_Demand_2026
URB26-02554,2026-04-22,2,4,Lajpat Nagar,28.5677,77.2433,Plumber,409,435,DEL-P0002,4,4.6,Verified,9,Completed,0,0,0,1,101.56,0,Summer,Enriched_Delhi_Demand_2026
URB26-02555,2026-04-22,2,4,Lajpat Nagar,28.5677,77.2433,Carpenter,509,574,DEL-P0035,5,4.7,Verified,8,Completed,1,1,0,2,92.89,0,Summer,Enriched_Delhi_Demand_2026
URB26-02556,2026-04-22,2,4,Lajpat Nagar,28.5677,77.2433,Gardener,339,359,DEL-P0031,5,4.4,Pending,10,Completed,1,1,0,3,70.6,0,Summer,Enriched_Delhi_Demand_2026
URB26-02557,2026-04-22,2,4,Lajpat Nagar,28.5677,77.2433,AC Repair,727,828,DEL-P0021,5,4.6,Verified,9,Completed,2,2,0,1,94.42,0,Summer,Enriched_Delhi_Demand_2026
URB26-02558,2026-04-22,2,4,Lajpat Nagar,28.5677,77.2433,Appliance Repair,898,937,DEL-P0014,7,4.3,Pending,8,Completed,3,3,0,3,103.1,0,Summer,Enriched_Delhi_Demand_2026
URB26-02559,2026-04-22,2,4,Lajpat Nagar,28.5677,77.2433,Cleaner,475,507,DEL-P0023,5,4.1,Pending,7,Completed,2,2,0,1,90.38,0,Summer,Enriched_Delhi_Demand_2026
URB26-02560,2026-04-22,2,4,Lajpat Nagar,28.5677,77.2433,Painter,984,1096,DEL-P0059,5,4.6,Verified,9,Completed,1,1,0,2,96.41,0,Summer,Enriched_Delhi_Demand_2026
URB26-02561,2026-04-22,2,4,Malviya Nagar,28.5286,77.196,Electrician,295,333,DEL-P0045,5,4.4,Pending,8,Completed,6,6,0,2,103.89,0,Summer,Enriched_Delhi_Demand_2026
URB26-02562,2026-04-22,2,4,Malviya Nagar,28.5286,77.196,Plumber,382,414,DEL-P0026,5,4.8,Verified,6,Partially Completed,8,5,1,2,108.1,0,Summer,Enriched_Delhi_Demand_2026
URB26-02563,2026-04-22,2,4,Malviya Nagar,28.5286,77.196,Carpenter,513,578,DEL-P0044,5,4.6,Verified,9,Completed,3,3,0,1,89.29,0,Summer,Enriched_Delhi_Demand_2026
URB26-02564,2026-04-22,2,4,Malviya Nagar,28.5286,77.196,Gardener,359,367,DEL-P0031,4,4.6,Pending,8,Completed,2,2,0,4,74.87,0,Summer,Enriched_Delhi_Demand_2026
URB26-02565,2026-04-22,2,4,Malviya Nagar,28.5286,77.196,AC Repair,799,889,DEL-P0002,5,4.7,Pending,9,Completed,2,2,0,4,92.51,0,Summer,Enriched_Delhi_Demand_2026
URB26-02566,2026-04-22,2,4,Malviya Nagar,28.5286,77.196,Appliance Repair,897,1011,DEL-P0018,5,4.7,Verified,9,Completed,0,0,0,1,93.87,0,Summer,Enriched_Delhi_Demand_2026
URB26-02567,2026-04-22,2,4,Malviya Nagar,28.5286,77.196,Cleaner,476,489,DEL-P0030,7,4.1,Verified,10,Completed,4,4,0,1,94.64,0,Summer,Enriched_Delhi_Demand_2026
URB26-02568,2026-04-22,2,4,Malviya Nagar,28.5286,77.196,Painter,1058,1100,DEL-P0016,6,4.5,Verified,9,Completed,3,3,0,2,88.73,0,Summer,Enriched_Delhi_Demand_2026
URB26-02569,2026-04-22,2,4,Mayur Vihar,28.6048,77.2894,Electrician,296,315,DEL-P0019,5,4.4,Pending,8,Completed,1,1,0,3,98.36,0,Summer,Enriched_Delhi_Demand_2026
URB26-02570,2026-04-22,2,4,Mayur Vihar,28.6048,77.2894,Plumber,401,422,DEL-P0043,3,4.8,Verified,9,Completed,3,3,0,3,98.91,0,Summer,Enriched_Delhi_Demand_2026
URB26-02571,2026-04-22,2,4,Mayur Vihar,28.6048,77.2894,Carpenter,507,520,DEL-P0060,4,4.4,Verified,9,Completed,2,2,0,2,93.03,0,Summer,Enriched_Delhi_Demand_2026
URB26-02572,2026-04-22,2,4,Mayur Vihar,28.6048,77.2894,Gardener,371,393,DEL-P0014,3,4.3,Pending,9,Completed,1,1,0,3,67.25,0,Summer,Enriched_Delhi_Demand_2026
URB26-02573,2026-04-22,2,4,Mayur Vihar,28.6048,77.2894,AC Repair,783,874,DEL-P0014,5,4.4,Verified,8,Cancelled,3,1,2,1,89.85,0,Summer,Enriched_Delhi_Demand_2026
URB26-02574,2026-04-22,2,4,Mayur Vihar,28.6048,77.2894,Appliance Repair,952,1014,DEL-P0035,7,4.4,Verified,9,Partially Completed,1,1,0,1,90.31,0,Summer,Enriched_Delhi_Demand_2026
URB26-02575,2026-04-22,2,4,Mayur Vihar,28.6048,77.2894,Cleaner,484,505,DEL-P0034,4,4.1,Pending,8,Completed,5,5,0,1,97.58,0,Summer,Enriched_Delhi_Demand_2026
URB26-02576,2026-04-22,2,4,Mayur Vihar,28.6048,77.2894,Painter,1060,1213,DEL-P0010,7,4.6,Verified,9,Completed,1,1,0,3,86.93,0,Summer,Enriched_Delhi_Demand_2026
URB26-02577,2026-04-22,2,4,Model Town,28.7167,77.191,Electrician,285,301,DEL-P0017,3,4.8,Verified,8,Completed,3,3,0,2,101.85,0,Summer,Enriched_Delhi_Demand_2026
URB26-02578,2026-04-22,2,4,Model Town,28.7167,77.191,Plumber,384,405,DEL-P0019,4,4.6,Verified,11,Completed,2,2,0,1,96.11,0,Summer,Enriched_Delhi_Demand_2026
URB26-02579,2026-04-22,2,4,Model Town,28.7167,77.191,Carpenter,491,546,DEL-P0035,6,4.9,Verified,7,Completed,1,1,0,3,104.43,0,Summer,Enriched_Delhi_Demand_2026
URB26-02580,2026-04-22,2,4,Model Town,28.7167,77.191,Gardener,354,368,DEL-P0013,4,4.4,Pending,8,Completed,0,0,0,1,68.5,0,Summer,Enriched_Delhi_Demand_2026
URB26-02581,2026-04-22,2,4,Model Town,28.7167,77.191,AC Repair,770,818,DEL-P0034,4,4.6,Verified,9,Completed,3,3,0,2,92.21,0,Summer,Enriched_Delhi_Demand_2026
URB26-02582,2026-04-22,2,4,Model Town,28.7167,77.191,Appliance Repair,892,967,DEL-P0050,5,4.5,Verified,11,Completed,6,6,0,2,92.85,0,Summer,Enriched_Delhi_Demand_2026
URB26-02583,2026-04-22,2,4,Model Town,28.7167,77.191,Cleaner,478,489,DEL-P0048,5,4.0,Verified,8,Completed,1,1,0,2,93.59,0,Summer,Enriched_Delhi_Demand_2026
URB26-02584,2026-04-22,2,4,Model Town,28.7167,77.191,Painter,974,1039,DEL-P0051,5,4.7,Verified,8,Completed,0,0,0,1,90.57,0,Summer,Enriched_Delhi_Demand_2026
URB26-02585,2026-04-22,2,4,Pitampura,28.7033,77.1322,Electrician,298,341,DEL-P0057,4,4.6,Pending,8,Completed,3,3,0,3,102.15,0,Summer,Enriched_Delhi_Demand_2026
URB26-02586,2026-04-22,2,4,Pitampura,28.7033,77.1322,Plumber,399,421,DEL-P0002,2,4.6,Verified,9,Completed,3,3,0,1,93.37,0,Summer,Enriched_Delhi_Demand_2026
URB26-02587,2026-04-22,2,4,Pitampura,28.7033,77.1322,Carpenter,476,525,DEL-P0035,1,4.8,Verified,8,Completed,1,1,0,4,92.7,0,Summer,Enriched_Delhi_Demand_2026
URB26-02588,2026-04-22,2,4,Pitampura,28.7033,77.1322,Gardener,358,411,DEL-P0033,5,4.4,Pending,11,Partially Completed,1,1,0,2,67.82,0,Summer,Enriched_Delhi_Demand_2026
URB26-02589,2026-04-22,2,4,Pitampura,28.7033,77.1322,AC Repair,745,857,DEL-P0015,5,4.6,Verified,10,Completed,1,1,0,1,93.15,0,Summer,Enriched_Delhi_Demand_2026
URB26-02590,2026-04-22,2,4,Pitampura,28.7033,77.1322,Appliance Repair,927,962,DEL-P0055,7,4.7,Verified,11,Completed,0,0,0,1,98.02,0,Summer,Enriched_Delhi_Demand_2026
URB26-02591,2026-04-22,2,4,Pitampura,28.7033,77.1322,Cleaner,527,542,DEL-P0010,5,4.2,Verified,7,Completed,2,1,1,3,95.34,0,Summer,Enriched_Delhi_Demand_2026
URB26-02592,2026-04-22,2,4,Pitampura,28.7033,77.1322,Painter,968,1062,DEL-P0013,6,4.5,Verified,7,Completed,1,1,0,2,90.72,0,Summer,Enriched_Delhi_Demand_2026
URB26-02593,2026-04-22,2,4,Preet Vihar,28.6413,77.2953,Electrician,287,307,DEL-P0037,5,4.5,Pending,9,Completed,8,8,0,2,104.68,0,Summer,Enriched_Delhi_Demand_2026
URB26-02594,2026-04-22,2,4,Preet Vihar,28.6413,77.2953,Plumber,382,417,DEL-P0017,5,4.6,Verified,8,Completed,3,3,0,2,98.96,0,Summer,Enriched_Delhi_Demand_2026
URB26-02595,2026-04-22,2,4,Preet Vihar,28.6413,77.2953,Carpenter,485,512,DEL-P0034,4,4.5,Verified,8,Completed,4,4,0,1,94.26,0,Summer,Enriched_Delhi_Demand_2026
URB26-02596,2026-04-22,2,4,Preet Vihar,28.6413,77.2953,Gardener,355,369,DEL-P0003,6,4.4,Pending,9,Partially Completed,1,1,0,2,70.83,0,Summer,Enriched_Delhi_Demand_2026
URB26-02597,2026-04-22,2,4,Preet Vihar,28.6413,77.2953,AC Repair,740,821,DEL-P0008,6,4.6,Verified,8,Completed,1,1,0,3,100.97,0,Summer,Enriched_Delhi_Demand_2026
URB26-02598,2026-04-22,2,4,Preet Vihar,28.6413,77.2953,Appliance Repair,854,986,DEL-P0057,7,4.5,Verified,9,Completed,0,0,0,2,97.78,0,Summer,Enriched_Delhi_Demand_2026
URB26-02599,2026-04-22,2,4,Preet Vihar,28.6413,77.2953,Cleaner,492,543,DEL-P0042,4,4.1,Verified,8,Completed,2,2,0,1,88.77,0,Summer,Enriched_Delhi_Demand_2026
URB26-02600,2026-04-22,2,4,Preet Vihar,28.6413,77.2953,Painter,1036,1058,DEL-P0034,6,4.8,Verified,9,Completed,2,2,0,1,87.19,0,Summer,Enriched_Delhi_Demand_2026
URB26-02601,2026-04-22,2,4,Rohini,28.7495,77.0565,Electrician,297,318,DEL-P0038,2,4.5,Verified,8,Completed,5,5,0,3,98.36,0,Summer,Enriched_Delhi_Demand_2026
URB26-02602,2026-04-22,2,4,Rohini,28.7495,77.0565,Plumber,386,396,DEL-P0002,3,4.8,Verified,6,Completed,4,4,0,1,96.47,0,Summer,Enriched_Delhi_Demand_2026
URB26-02603,2026-04-22,2,4,Rohini,28.7495,77.0565,Carpenter,494,557,DEL-P0042,3,4.7,Verified,8,Cancelled,3,1,2,4,94.16,0,Summer,Enriched_Delhi_Demand_2026
URB26-02604,2026-04-22,2,4,Rohini,28.7495,77.0565,Gardener,343,386,DEL-P0017,4,4.6,Verified,8,Completed,3,2,1,2,72.72,0,Summer,Enriched_Delhi_Demand_2026
URB26-02605,2026-04-22,2,4,Rohini,28.7495,77.0565,AC Repair,720,796,DEL-P0014,6,4.6,Verified,7,Completed,2,2,0,2,89.31,0,Summer,Enriched_Delhi_Demand_2026
URB26-02606,2026-04-22,2,4,Rohini,28.7495,77.0565,Appliance Repair,906,978,DEL-P0014,6,4.7,Verified,9,Completed,3,3,0,2,100.2,0,Summer,Enriched_Delhi_Demand_2026
URB26-02607,2026-04-22,2,4,Rohini,28.7495,77.0565,Cleaner,475,550,DEL-P0016,5,4.0,Pending,7,Partially Completed,4,2,1,3,95.66,0,Summer,Enriched_Delhi_Demand_2026
URB26-02608,2026-04-22,2,4,Rohini,28.7495,77.0565,Painter,1028,1105,DEL-P0036,4,4.6,Verified,9,Completed,5,5,0,2,96.79,0,Summer,Enriched_Delhi_Demand_2026
URB26-02609,2026-04-22,2,4,Saket,28.5244,77.2066,Electrician,318,329,DEL-P0034,4,4.9,Verified,8,Completed,0,0,0,1,103.07,0,Summer,Enriched_Delhi_Demand_2026
URB26-02610,2026-04-22,2,4,Saket,28.5244,77.2066,Plumber,404,418,DEL-P0012,4,4.8,Verified,9,Completed,1,1,0,2,100.76,0,Summer,Enriched_Delhi_Demand_2026
URB26-02611,2026-04-22,2,4,Saket,28.5244,77.2066,Carpenter,480,491,DEL-P0051,4,4.7,Verified,7,Completed,2,2,0,3,89.6,0,Summer,Enriched_Delhi_Demand_2026
URB26-02612,2026-04-22,2,4,Saket,28.5244,77.2066,Gardener,340,369,DEL-P0026,5,4.4,Verified,7,Completed,1,1,0,2,68.46,0,Summer,Enriched_Delhi_Demand_2026
URB26-02613,2026-04-22,2,4,Saket,28.5244,77.2066,AC Repair,793,911,DEL-P0011,5,4.7,Verified,10,Completed,2,2,0,3,98.63,0,Summer,Enriched_Delhi_Demand_2026
URB26-02614,2026-04-22,2,4,Saket,28.5244,77.2066,Appliance Repair,884,945,DEL-P0030,7,4.6,Verified,11,Completed,0,0,0,1,101.66,0,Summer,Enriched_Delhi_Demand_2026
URB26-02615,2026-04-22,2,4,Saket,28.5244,77.2066,Cleaner,488,566,DEL-P0014,6,4.1,Pending,9,Completed,2,2,0,4,89.81,0,Summer,Enriched_Delhi_Demand_2026
URB26-02616,2026-04-22,2,4,Saket,28.5244,77.2066,Painter,958,1085,DEL-P0017,5,4.6,Verified,11,Partially Completed,1,1,0,1,93.73,0,Summer,Enriched_Delhi_Demand_2026
URB26-02617,2026-04-22,2,4,Shahdara,28.6728,77.2872,Electrician,306,330,DEL-P0020,4,4.6,Verified,7,Partially Completed,3,2,0,3,100.74,0,Summer,Enriched_Delhi_Demand_2026
URB26-02618,2026-04-22,2,4,Shahdara,28.6728,77.2872,Plumber,382,442,DEL-P0052,4,4.6,Verified,10,Completed,2,2,0,3,102.8,0,Summer,Enriched_Delhi_Demand_2026
URB26-02619,2026-04-22,2,4,Shahdara,28.6728,77.2872,Carpenter,480,515,DEL-P0053,5,4.6,Verified,9,Partially Completed,1,1,0,3,90.49,0,Summer,Enriched_Delhi_Demand_2026
URB26-02620,2026-04-22,2,4,Shahdara,28.6728,77.2872,Gardener,346,360,DEL-P0001,3,4.5,Verified,8,Completed,2,2,0,3,76.14,0,Summer,Enriched_Delhi_Demand_2026
URB26-02621,2026-04-22,2,4,Shahdara,28.6728,77.2872,AC Repair,757,784,DEL-P0005,4,4.6,Verified,10,Completed,3,3,0,2,87.25,0,Summer,Enriched_Delhi_Demand_2026
URB26-02622,2026-04-22,2,4,Shahdara,28.6728,77.2872,Appliance Repair,876,952,DEL-P0009,6,4.7,Verified,9,Completed,2,2,0,4,94.92,0,Summer,Enriched_Delhi_Demand_2026
URB26-02623,2026-04-22,2,4,Shahdara,28.6728,77.2872,Cleaner,483,522,DEL-P0025,5,4.2,Verified,7,Completed,4,4,0,1,87.16,0,Summer,Enriched_Delhi_Demand_2026
URB26-02624,2026-04-22,2,4,Shahdara,28.6728,77.2872,Painter,1041,1117,DEL-P0017,5,4.6,Pending,9,Completed,4,3,1,1,92.7,0,Summer,Enriched_Delhi_Demand_2026
URB26-02625,2026-04-22,2,4,Shalimar Bagh,28.7175,77.1506,Electrician,302,327,DEL-P0060,2,4.7,Verified,7,Completed,5,5,0,3,101.69,0,Summer,Enriched_Delhi_Demand_2026
URB26-02626,2026-04-22,2,4,Shalimar Bagh,28.7175,77.1506,Plumber,383,402,DEL-P0053,5,4.7,Pending,7,Completed,9,9,0,2,96.95,0,Summer,Enriched_Delhi_Demand_2026
URB26-02627,2026-04-22,2,4,Shalimar Bagh,28.7175,77.1506,Carpenter,475,544,DEL-P0042,4,4.6,Verified,9,Partially Completed,2,2,0,1,92.28,0,Summer,Enriched_Delhi_Demand_2026
URB26-02628,2026-04-22,2,4,Shalimar Bagh,28.7175,77.1506,Gardener,336,374,DEL-P0021,3,4.5,Verified,8,Completed,0,0,0,1,71.78,0,Summer,Enriched_Delhi_Demand_2026
URB26-02629,2026-04-22,2,4,Shalimar Bagh,28.7175,77.1506,AC Repair,733,764,DEL-P0003,6,4.5,Verified,10,Partially Completed,3,2,0,2,96.43,0,Summer,Enriched_Delhi_Demand_2026
URB26-02630,2026-04-22,2,4,Shalimar Bagh,28.7175,77.1506,Appliance Repair,862,913,DEL-P0018,8,4.5,Pending,10,Completed,2,2,0,1,100.0,0,Summer,Enriched_Delhi_Demand_2026
URB26-02631,2026-04-22,2,4,Shalimar Bagh,28.7175,77.1506,Cleaner,474,513,DEL-P0002,6,4.1,Pending,10,Completed,7,7,0,3,96.48,0,Summer,Enriched_Delhi_Demand_2026
URB26-02632,2026-04-22,2,4,Shalimar Bagh,28.7175,77.1506,Painter,950,1081,DEL-P0058,5,4.6,Pending,8,Completed,0,0,0,1,91.89,0,Summer,Enriched_Delhi_Demand_2026
URB26-02633,2026-04-22,2,4,Uttam Nagar,28.624,77.065,Electrician,301,310,DEL-P0056,3,4.7,Pending,6,Completed,3,3,0,1,102.84,0,Summer,Enriched_Delhi_Demand_2026
URB26-02634,2026-04-22,2,4,Uttam Nagar,28.624,77.065,Plumber,422,482,DEL-P0029,6,4.5,Pending,8,Partially Completed,2,2,0,3,96.64,0,Summer,Enriched_Delhi_Demand_2026
URB26-02635,2026-04-22,2,4,Uttam Nagar,28.624,77.065,Carpenter,496,566,DEL-P0031,4,4.5,Verified,8,Completed,1,1,0,2,97.38,0,Summer,Enriched_Delhi_Demand_2026
URB26-02636,2026-04-22,2,4,Uttam Nagar,28.624,77.065,Gardener,363,391,DEL-P0032,2,4.3,Pending,8,Completed,0,0,0,1,67.18,0,Summer,Enriched_Delhi_Demand_2026
URB26-02637,2026-04-22,2,4,Uttam Nagar,28.624,77.065,AC Repair,812,848,DEL-P0008,5,4.6,Verified,10,Completed,1,1,0,3,102.53,0,Summer,Enriched_Delhi_Demand_2026
URB26-02638,2026-04-22,2,4,Uttam Nagar,28.624,77.065,Appliance Repair,868,970,DEL-P0014,7,4.4,Verified,9,Completed,1,1,0,2,97.94,0,Summer,Enriched_Delhi_Demand_2026
URB26-02639,2026-04-22,2,4,Uttam Nagar,28.624,77.065,Cleaner,476,504,DEL-P0021,6,4.0,Verified,10,Completed,0,0,0,1,93.82,0,Summer,Enriched_Delhi_Demand_2026
URB26-02640,2026-04-22,2,4,Uttam Nagar,28.624,77.065,Painter,1018,1061,DEL-P0015,7,4.6,Pending,8,Completed,0,0,0,1,91.91,0,Summer,Enriched_Delhi_Demand_2026
URB26-02641,2026-04-23,3,4,Burari,28.758,77.1945,Electrician,318,353,DEL-P0057,4,4.5,Verified,10,Completed,2,2,0,2,107.45,0,Summer,Enriched_Delhi_Demand_2026
URB26-02642,2026-04-23,3,4,Burari,28.758,77.1945,Plumber,419,448,DEL-P0007,4,4.8,Pending,8,Completed,2,2,0,2,94.8,0,Summer,Enriched_Delhi_Demand_2026
URB26-02643,2026-04-23,3,4,Burari,28.758,77.1945,Carpenter,486,528,DEL-P0059,4,4.6,Pending,8,Completed,1,1,0,2,88.95,0,Summer,Enriched_Delhi_Demand_2026
